"start_text","end","text","start_sub","stop","speaker"
1071300,1072300,"Ah!",1071000,1071600,"SPEAKER_12"
1072300,1073300,"Morning!",1071900,1073500,"SPEAKER_12"
1075300,1077300,"Morning, everybody!",1075100,1076900,"SPEAKER_12"
1077300,1078300,"Hi, Snuffkin!",1077200,1078500,"SPEAKER_12"
1081300,1084300,"I'm so glad you were right back already, Snuffkin.",1077200,1078500,"SPEAKER_12"
1084300,1085300,"Yes.",1081600,1084600,"SPEAKER_12"
1086300,1088300,"You woke up early, too.",1084700,1085400,"SPEAKER_06"
1088300,1089300,"Did you hear that?",1088300,1088300,"SPEAKER_12"
1088300,1089300,"Did you hear that?",1088300,1088500,"SPEAKER_03"
1089300,1091300,"It's you that woke up late, woman.",1088600,1089300,"SPEAKER_03"
1092300,1094300,"Ah, who we?",1092200,1092300,"SPEAKER_03"
1097300,1098300,"Hmm.",1092700,1093500,"SPEAKER_03"
1098300,1099300,"Ah.",1098100,1098900,"SPEAKER_09"
1100300,1103300,"Now I say, movement's all ready up and about.",1099000,1099000,"SPEAKER_09"
1103300,1104300,"What?",1103100,1103200,"SPEAKER_01"
1104300,1106300,"Ah, hi, Snuff!",1103900,1104000,"SPEAKER_01"
1106300,1108300,"Oh, it's you, you're awake.",1105000,1105000,"SPEAKER_01"
1106300,1108300,"Oh, it's you, you're awake.",1105000,1106500,"SPEAKER_09"
1108300,1110300,"I'm glad I didn't blow my whistle.",1108000,1110700,"SPEAKER_09"
1110300,1113300,"But we did have a reason to be worried, Inspector.",1108000,1110700,"SPEAKER_09"
1113300,1114300,"He's right.",1110700,1115200,"SPEAKER_01"
1114300,1115300,"What about, moment, Mama?",1110700,1115200,"SPEAKER_01"
1115300,1117300,"And, moment, Papa?",1110700,1115200,"SPEAKER_01"
1117300,1119300,"Oh, there, everybody.",1115700,1116600,"SPEAKER_01"
1119300,1120300,"Is anything the matter?",1118600,1122000,"SPEAKER_05"
1120300,1121300,"Nothing at all.",1120100,1120300,"SPEAKER_01"
1121300,1122300,"There are weak.",1120100,1120300,"SPEAKER_01"
1122300,1124300,"Oh, dear, I don't understand.",1120100,1120300,"SPEAKER_01"
1124300,1125300,"You don't understand words.",1122400,1137000,"SPEAKER_05"
1125300,1129300,"We were very worried because you just wouldn't wake up.",1122400,1137000,"SPEAKER_05"
1129300,1130300,"Oh, really?",1122400,1137000,"SPEAKER_05"
1130300,1132300,"You do know we always have a night, don't you?",1122400,1137000,"SPEAKER_05"
1132300,1135300,"We sleep all winter, and we always wake up in the spring.",1122400,1137000,"SPEAKER_05"
1135300,1138300,"Of course, of course, but this year, start your turn.",1122400,1137000,"SPEAKER_05"
1138300,1140300,"Right, well, we did have a bit of a problem.",1137700,1137700,"SPEAKER_05"
1138300,1140300,"Right, well, we did have a bit of a problem.",1137700,1146100,"SPEAKER_01"
1140300,1143300,"You see, moment, Papa, we couldn't swim.",1137700,1137700,"SPEAKER_05"
1140300,1143300,"You see, moment, Papa, we couldn't swim.",1137700,1146100,"SPEAKER_01"
1143300,1144300,"Snuffkin.",1137700,1137700,"SPEAKER_05"
1143300,1144300,"Snuffkin.",1137700,1146100,"SPEAKER_01"
1144300,1145300,"You're back already.",1137700,1137700,"SPEAKER_05"
1144300,1145300,"You're back already.",1137700,1146100,"SPEAKER_01"
1145300,1146300,"Yes.",1137700,1137700,"SPEAKER_05"
1145300,1146300,"Yes.",1137700,1146100,"SPEAKER_01"
1146300,1148300,"Why don't you listen to us, moment, Papa?",1145800,1163000,"SPEAKER_05"
1148300,1149300,"Very well.",1145800,1163000,"SPEAKER_05"
1150300,1152300,"Why don't you come in and we'll have a nice cup of tea,",1145800,1163000,"SPEAKER_05"
1152300,1155300,"and then we can discuss your problem properly.",1145800,1163000,"SPEAKER_05"
1155300,1158300,"But it's your problem, I'm afraid, not ours.",1145800,1163000,"SPEAKER_05"
1158300,1159300,"What does he mean?",1145800,1163000,"SPEAKER_05"
1159300,1161300,"We don't have a problem, do we?",1145800,1163000,"SPEAKER_05"
1161300,1164300,"Please do come in anyway, everybody.",1145800,1163000,"SPEAKER_05"
1164300,1165300,"Please.",1163000,1166000,"SPEAKER_15"
1165300,1166300,"You too.",1163000,1166000,"SPEAKER_15"
1166300,1167300,"All of you, come in.",1166000,1167000,"SPEAKER_05"
1167300,1169300,"Come in, everybody.",1167000,1169700,"SPEAKER_09"
1171300,1172300,"I'm on the side.",1167000,1169700,"SPEAKER_09"
1172300,1173300,"I'm in Georgia.",1172000,1173900,"SPEAKER_09"
1180300,1182300,"Whatever happened was this year.",1172000,1173900,"SPEAKER_09"
1182300,1183300,"Hey, Snuffkin.",1172000,1173900,"SPEAKER_09"
1191300,1192300,"Alicia!",1186600,1187800,"SPEAKER_12"
1192300,1193300,"Alicia!",1192200,1194000,"SPEAKER_12"
1193300,1194300,"Alicia!",1192200,1194000,"SPEAKER_12"
1199300,1200300,"Oh, man!",1198900,1199300,"SPEAKER_14"
1200300,1202300,"We've come to see you, Alicia.",1199900,1200700,"SPEAKER_14"
1202300,1203300,"That was nice of you.",1201200,1204000,"SPEAKER_14"
1205300,1207300,"Your grandmother isn't home, is she?",1201200,1204000,"SPEAKER_14"
1207300,1208300,"No.",1206000,1207600,"SPEAKER_03"
1208300,1210300,"Then we can play hide and seek.",1207900,1208400,"SPEAKER_14"
1210300,1211300,"I can't.",1209000,1210300,"SPEAKER_12"
1211300,1213300,"I promise grandma there.",1211200,1212100,"SPEAKER_12"
1213300,1215300,"Yes, I know. Snuffkin told me.",1212100,1234600,"SPEAKER_12"
1215300,1217300,"That was a really great thing to do.",1212100,1234600,"SPEAKER_12"
1217300,1219300,"But you didn't promise not to see us.",1212100,1234600,"SPEAKER_12"
1219300,1222300,"You just promised not to go to Mom and Valley, didn't you?",1212100,1234600,"SPEAKER_12"
1222300,1223300,"Yeah.",1212100,1234600,"SPEAKER_12"
1223300,1226300,"And listen, you never promised not to play with us either, did you?",1212100,1234600,"SPEAKER_12"
1226300,1227300,"No.",1212100,1234600,"SPEAKER_12"
1227300,1230300,"So, if we came here to see you instead of you to us,",1212100,1234600,"SPEAKER_12"
1230300,1233300,"then it's all right, and you don't have to break your promise.",1212100,1234600,"SPEAKER_12"
1233300,1235300,"Oh, I suppose so.",1212100,1234600,"SPEAKER_12"
1235300,1237300,"Yes, I suppose you're right.",1234800,1237400,"SPEAKER_12"
1237300,1239300,"Well, let's play.",1234800,1237400,"SPEAKER_12"
1239300,1240300,"Yay!",1237800,1239100,"SPEAKER_12"
1242300,1248300,"13, 4, 3, 5, 8!",1240800,1240800,"SPEAKER_12"
1261300,1266300,"That afternoon, they all had the most wonderful time playing hide and seek in the woods.",1246600,1248200,"SPEAKER_07"
1266300,1268300,"Ha-ha-ha!",1261800,1266500,"SPEAKER_00"
1268300,1272300,"One, two, three,",1266800,1269100,"SPEAKER_03"
1272300,1274300,"your tiniest hour.",1272100,1274000,"SPEAKER_03"
1274300,1280300,"Five, six, seven,",1274000,1274700,"SPEAKER_02"
1280300,1283300,"ha-ha-ha-ha!",1279700,1280900,"SPEAKER_02"
1283300,1289300,"Mine, ten, eleven.",1279700,1280900,"SPEAKER_02"
1289300,1299300,"They love the laughter and they love the living, the movements,",1286100,1287200,"SPEAKER_07"
1299300,1307300,"believing in sharing and caring and giving the movements.",1294000,1299200,"SPEAKER_11"
1307300,1311300,"They're always happy and goes at play.",1306000,1306300,"SPEAKER_11"
1311300,1318300,"The movements are having fun day after day, the movements.",1308400,1312500,"SPEAKER_11"
1318300,1328300,"The movements, the movements.",1312600,1318500,"SPEAKER_11"
